High,Low,Volume,Open,Close,Return,SMA_20,RSI
SOXX,SOXX,SOXX,SOXX,SOXX,,,
60.454365562739014,59.93883310712667,641400,60.16554341983246,60.29287338256836,0.0021163269788389795,57.84547843933105,74.21985805752698
60.674869537353516,60.04131892655351,1268100,60.36430328241446,60.674869537353516,0.005144866055789128,58.10697364807129,72.8313160959211
60.80221541342476,59.70281868656849,2082900,60.73389096161897,60.13450241088867,-0.009869095182936367,58.2992130279541,68.89107945860931
59.71211850393785,59.118946232583305,2429700,59.44814321312786,59.59721374511719,0.0025075725486479413,58.41334552764893,71.87204259700282
59.78355509057486,59.28665326868647,1277700,59.50715456281263,59.4823112487793,-0.0004174844893164903,58.542696189880374,67.92939052646925
59.8301430473041,59.25559786726237,932400,59.634488619622495,59.78976821899414,0.002603855637332516,58.65263557434082,67.8644801514755
60.33325775108393,59.63448888839552,9156900,59.82703701413307,59.69970703125,-0.0021283016715835236,58.78928413391113,65.14443520968106
60.34567260641187,59.69659751562545,1635600,60.04443233095889,60.05685043334961,0.00020681521847472974,58.90714321136475,65.86123992479793
60.075489584139675,59.45746328971995,1122600,59.668649225739394,60.004058837890625,0.005621203370673003,59.030747985839845,62.396608732513776
59.62206128105219,58.87670856829593,1675800,59.62206128105219,59.42640686035156,-0.00328157759890811,59.16661949157715,60.01063278092883
58.81769682322167,57.87979253737198,2631000,58.53819002971495,58.77421569824219,0.004031994641573815,59.241465377807614,51.14144124718473
59.35807489479159,58.78663966449252,2007300,59.10962402202642,59.056827545166016,-0.0008931959513180795,59.31444797515869,57.09086222056603
59.47919757371573,58.2369431729687,1245900,59.45435070863992,58.32389831542969,-0.019013787548536065,59.3352554321289,38.754243147211
58.643785325972544,57.749362075201745,1116300,58.606516801993244,57.86116409301758,-0.012717915167930886,59.32128009796143,30.040312423052654
57.2400451238111,55.43877320662873,5441100,57.2400451238111,56.15928268432617,-0.01888122969063394,59.19876346588135,19.570184286969166
56.6391873178428,56.07825042629783,11004000,56.343137489880164,56.35871887207031,0.0002765444539354507,59.10392036437988,17.348627257915282
56.78876890789987,54.98441709054031,2364000,56.65788387515457,55.01246643066406,-0.02904127955283639,58.92281990051269,15.463208986128294
55.55470476408762,54.77562498285041,4067700,54.84730147822152,55.4300537109375,0.010624993700872939,58.78387279510498,21.440717048730832
56.221601126765876,55.54536056518555,1278000,55.93801568487415,55.54536056518555,-0.007019468153833362,58.58438568115234,23.019932950331807
55.9068468682214,54.64162019771121,2097300,55.06544160295847,55.89438247680664,0.01505374059877933,58.378746604919435,23.45599810346512
56.21223864162666,54.82235758038964,1141500,56.13121476087545,54.875335693359375,-0.022373986967256027,58.107869720458986,20.820050982078754
56.35248680258933,55.364611508832205,1341000,55.364611508832205,56.343135833740234,0.017674183891851703,57.89128303527832,30.19825985644711
57.128457633375426,56.03774292697435,2263200,56.34002676798194,57.034969329833984,0.01233479289447163,57.73630638122559,35.1786888798416
57.623939958303026,56.72955658335462,1360200,57.60835857765215,57.399566650390625,-0.0036243339059918727,57.62642402648926,39.662386015102776
